Date;Close
2000-06-09;0.854911
2000-06-12;0.814174
2000-06-13;0.84375
2000-06-14;0.807478
2000-06-15;0.824777
2000-06-16;0.814174
2000-06-19;0.862723
2000-06-20;0.904018
2000-06-21;0.993304
2000-06-22;0.959821
2000-06-23;0.922991
2000-06-26;0.966518
2000-06-27;0.924107
2000-06-28;0.972098
2000-06-29;0.915179
2000-06-30;0.935268
2000-07-03;0.952009
2000-07-05;0.921875
2000-07-06;0.925223
2000-07-07;0.972098
2000-07-10;1.020089
2000-07-11;1.016741
2000-07-12;1.051339
2000-07-13;1.008929
2000-07-14;1.030134
2000-07-17;1.041295
2000-07-18;1.022321
2000-07-19;0.940848
2000-07-20;0.984375
2000-07-21;0.956473
2000-07-24;0.86942
2000-07-25;0.893973
2000-07-26;0.893973
2000-07-27;0.928571
2000-07-28;0.862723
2000-07-31;0.907366
2000-08-01;0.88058
2000-08-02;0.84375
2000-08-03;0.857143
2000-08-04;0.845982
2000-08-07;0.856027
2000-08-08;0.834821
2000-08-09;0.848214
2000-08-10;0.84933
2000-08-11;0.851563
2000-08-14;0.840402
2000-08-15;0.833705
2000-08-16;0.866071
2000-08-17;0.918527
2000-08-18;0.892857
2000-08-21;0.901786
2000-08-22;0.922991
2000-08-23;0.969866
2000-08-24;1.001953
2000-08-25;1.014509
2000-08-28;1.03683
2000-08-29;1.05692
2000-08-30;1.0625
2000-08-31;1.08817
2000-09-01;1.132813
2000-09-05;1.114955
2000-09-06;1.043527
2000-09-07;1.107143
2000-09-08;1.051339
2000-09-11;1.043527
2000-09-12;1.03125
2000-09-13;1.035714
2000-09-14;1.015346
2000-09-15;0.986328
2000-09-18;1.083147
2000-09-19;1.070313
2000-09-20;1.090123
2000-09-21;1.012277
2000-09-22;0.93192
2000-09-25;0.955357
2000-09-26;0.918527
2000-09-27;0.873884
2000-09-28;0.955357
2000-09-29;0.459821
2000-10-02;0.433036
2000-10-03;0.398438
2000-10-04;0.421875
2000-10-05;0.393973
2000-10-06;0.396205
2000-10-09;0.388393
2000-10-10;0.372768
2000-10-11;0.350446
2000-10-12;0.357143
2000-10-13;0.393973
2000-10-16;0.383929
2000-10-17;0.359375
2000-10-18;0.359375
2000-10-19;0.33817
2000-10-20;0.348214
2000-10-23;0.363839
2000-10-24;0.337054
2000-10-25;0.330357
2000-10-26;0.330357
2000-10-27;0.331473
2000-10-30;0.344866
2000-10-31;0.34933
2000-11-01;0.366071
2000-11-02;0.398438
2000-11-03;0.397321
2000-11-06;0.382813
2000-11-07;0.38058
2000-11-08;0.358259
2000-11-09;0.360491
2000-11-10;0.340402
2000-11-13;0.345982
2000-11-14;0.361607
2000-11-15;0.354911
2000-11-16;0.339286
2000-11-17;0.330357
2000-11-20;0.33817
2000-11-21;0.335938
2000-11-22;0.330357
2000-11-24;0.344866
2000-11-27;0.333705
2000-11-28;0.321987
2000-11-29;0.313616
2000-11-30;0.294643
2000-12-01;0.304688
2000-12-04;0.297991
2000-12-05;0.303571
2000-12-06;0.25558
2000-12-07;0.25558
2000-12-08;0.268973
2000-12-11;0.271205
2000-12-12;0.274554
2000-12-13;0.267857
2000-12-14;0.257813
2000-12-15;0.251116
2000-12-18;0.254464
2000-12-19;0.25
2000-12-20;0.256696
2000-12-21;0.251116
2000-12-22;0.267857
2000-12-26;0.262277
2000-12-27;0.264509
2000-12-28;0.264509
2000-12-29;0.265625
2001-01-02;0.265625
2001-01-03;0.292411
2001-01-04;0.304688
2001-01-05;0.292411
2001-01-08;0.295759
2001-01-09;0.30692
2001-01-10;0.295759
2001-01-11;0.321429
2001-01-12;0.30692
2001-01-16;0.305804
2001-01-17;0.300223
2001-01-18;0.333705
2001-01-19;0.348214
2001-01-22;0.34375
2001-01-23;0.366071
2001-01-24;0.366071
2001-01-25;0.356027
2001-01-26;0.34933
2001-01-29;0.387277
2001-01-30;0.388393
2001-01-31;0.386161
2001-02-01;0.377232
2001-02-02;0.368304
2001-02-05;0.360491
2001-02-06;0.377232
2001-02-07;0.370536
2001-02-08;0.370536
2001-02-09;0.341518
2001-02-12;0.351563
2001-02-13;0.341518
2001-02-14;0.348214
2001-02-15;0.358259
2001-02-16;0.339286
2001-02-20;0.327009
2001-02-21;0.337054
2001-02-22;0.335938
2001-02-23;0.335938
2001-02-26;0.348214
2001-02-27;0.345982
2001-02-28;0.325893
2001-03-01;0.334821
2001-03-02;0.34375
2001-03-05;0.363839
2001-03-06;0.383929
2001-03-07;0.379464
2001-03-08;0.371652
2001-03-09;0.361607
2001-03-12;0.332589
2001-03-13;0.34933
2001-03-14;0.364955
2001-03-15;0.351563
2001-03-16;0.350446
2001-03-19;0.367188
2001-03-20;0.351563
2001-03-21;0.359375
2001-03-22;0.386161
2001-03-23;0.410714
2001-03-26;0.388929
2001-03-27;0.408393
2001-03-28;0.395893
2001-03-29;0.402321
2001-03-30;0.394107
2001-04-02;0.385536
2001-04-03;0.361429
2001-04-04;0.348214
2001-04-05;0.372679
2001-04-06;0.367679
2001-04-09;0.366786
2001-04-10;0.393571
2001-04-11;0.389286
2001-04-12;0.400357
2001-04-16;0.382857
2001-04-17;0.364286
2001-04-18;0.406964
2001-04-19;0.459286
2001-04-20;0.447143
2001-04-23;0.433036
2001-04-24;0.429107
2001-04-25;0.441429
2001-04-26;0.440893
2001-04-27;0.467857
2001-04-30;0.455179
2001-05-01;0.463036
2001-05-02;0.474821
2001-05-03;0.445714
2001-05-04;0.459821
2001-05-07;0.445714
2001-05-08;0.43875
2001-05-09;0.428214
2001-05-10;0.410714
2001-05-11;0.408036
2001-05-14;0.415893
2001-05-15;0.413929
2001-05-16;0.430357
2001-05-17;0.420536
2001-05-18;0.420179
2001-05-21;0.420714
2001-05-22;0.419643
2001-05-23;0.414821
2001-05-24;0.414286
2001-05-25;0.406429
2001-05-29;0.383393
2001-05-30;0.353214
2001-05-31;0.35625
2001-06-01;0.373036
2001-06-04;0.368929
2001-06-05;0.373929
2001-06-06;0.370179
2001-06-07;0.386786
2001-06-08;0.380714
2001-06-11;0.357857
2001-06-12;0.362679
2001-06-13;0.365536
2001-06-14;0.355
2001-06-15;0.365
2001-06-18;0.363036
2001-06-19;0.360536
2001-06-20;0.386964
2001-06-21;0.401607
2001-06-22;0.3975
2001-06-25;0.428393
2001-06-26;0.424107
2001-06-27;0.416786
2001-06-28;0.420357
2001-06-29;0.415179
2001-07-02;0.426786
2001-07-03;0.425714
2001-07-05;0.414107
2001-07-06;0.393393
2001-07-09;0.405357
2001-07-10;0.3775
2001-07-11;0.4025
2001-07-12;0.435
2001-07-13;0.44375
2001-07-16;0.427857
2001-07-17;0.448214
2001-07-18;0.37125
2001-07-19;0.356429
2001-07-20;0.356786
2001-07-23;0.348929
2001-07-24;0.340893
2001-07-25;0.329821
2001-07-26;0.331964
2001-07-27;0.338571
2001-07-30;0.338036
2001-07-31;0.335536
2001-08-01;0.340357
2001-08-02;0.353929
2001-08-03;0.348214
2001-08-06;0.341607
2001-08-07;0.34375
2001-08-08;0.3375
2001-08-09;0.340179
2001-08-10;0.339643
2001-08-13;0.340893
2001-08-14;0.334464
2001-08-15;0.329286
2001-08-16;0.333036
2001-08-17;0.322679
2001-08-20;0.323571
2001-08-21;0.32
2001-08-22;0.325179
2001-08-23;0.318036
2001-08-24;0.331607
2001-08-27;0.337857
2001-08-28;0.328571
2001-08-29;0.318393
2001-08-30;0.318393
2001-08-31;0.33125
2001-09-04;0.325893
2001-09-05;0.33125
2001-09-06;0.316429
2001-09-07;0.308571
2001-09-10;0.310179
2001-09-17;0.303393
2001-09-18;0.290714
2001-09-19;0.303929
2001-09-20;0.28
2001-09-21;0.280893
2001-09-24;0.29375
2001-09-25;0.2775
2001-09-26;0.270536
2001-09-27;0.276964
2001-09-28;0.276964
2001-10-01;0.2775
2001-10-02;0.26875
2001-10-03;0.2675
2001-10-04;0.283571
2001-10-05;0.288214
2001-10-08;0.289286
2001-10-09;0.285714
2001-10-10;0.300357
2001-10-11;0.316786
2001-10-12;0.321607
2001-10-15;0.32125
2001-10-16;0.321607
2001-10-17;0.303393
2001-10-18;0.321429
2001-10-19;0.326786
2001-10-22;0.339643
2001-10-23;0.323929
2001-10-24;0.338393
2001-10-25;0.342679
2001-10-26;0.333393
2001-10-29;0.314821
2001-10-30;0.314286
2001-10-31;0.313571
2001-11-01;0.331964
2001-11-02;0.331607
2001-11-05;0.340536
2001-11-06;0.349464
2001-11-07;0.349821
2001-11-08;0.334107
2001-11-09;0.334107
2001-11-12;0.334821
2001-11-13;0.345893
2001-11-14;0.350179
2001-11-15;0.347321
2001-11-16;0.33875
2001-11-19;0.357143
2001-11-20;0.34875
2001-11-21;0.351429
2001-11-23;0.354286
2001-11-26;0.381607
2001-11-27;0.375
2001-11-28;0.366607
2001-11-29;0.364643
2001-11-30;0.380357
2001-12-03;0.375893
2001-12-04;0.4
2001-12-05;0.424286
2001-12-06;0.406786
2001-12-07;0.4025
2001-12-10;0.4025
2001-12-11;0.388929
2001-12-12;0.38375
2001-12-13;0.375
2001-12-14;0.364107
2001-12-17;0.368214
2001-12-18;0.375179
2001-12-19;0.386071
2001-12-20;0.369107
2001-12-21;0.375
2001-12-24;0.381429
2001-12-26;0.38375
2001-12-27;0.394107
2001-12-28;0.400536
2001-12-31;0.391071
2002-01-02;0.416071
2002-01-03;0.421071
2002-01-04;0.423036
2002-01-07;0.408929
2002-01-08;0.40375
2002-01-09;0.386607
2002-01-10;0.379107
2002-01-11;0.375893
2002-01-14;0.377679
2002-01-15;0.3875
2002-01-16;0.371071
2002-01-17;0.401429
2002-01-18;0.395893
2002-01-22;0.389643
2002-01-23;0.411071
2002-01-24;0.414464
2002-01-25;0.415179
2002-01-28;0.415536
2002-01-29;0.411964
2002-01-30;0.430179
2002-01-31;0.441429
2002-02-01;0.435893
2002-02-04;0.452679
2002-02-05;0.454464
2002-02-06;0.440536
2002-02-07;0.433929
2002-02-08;0.429107
2002-02-11;0.446071
2002-02-12;0.44125
2002-02-13;0.446607
2002-02-14;0.439286
2002-02-15;0.426786
2002-02-19;0.403929
2002-02-20;0.413036
2002-02-21;0.383929
2002-02-22;0.406071
2002-02-25;0.425179
2002-02-26;0.422679
2002-02-27;0.392143
2002-02-28;0.3875
2002-03-01;0.41875
2002-03-04;0.43375
2002-03-05;0.420179
2002-03-06;0.429821
2002-03-07;0.435357
2002-03-08;0.440357
2002-03-11;0.4475
2002-03-12;0.441429
2002-03-13;0.437321
2002-03-14;0.43625
2002-03-15;0.445536
2002-03-18;0.441786
2002-03-19;0.44375
2002-03-20;0.445
2002-03-21;0.433393
2002-03-22;0.430179
2002-03-25;0.416964
2002-03-26;0.418929
2002-03-27;0.419107
2002-03-28;0.422679
2002-04-01;0.436786
2002-04-02;0.429821
2002-04-03;0.424107
2002-04-04;0.444643
2002-04-05;0.441786
2002-04-08;0.438571
2002-04-09;0.430357
2002-04-10;0.440357
2002-04-11;0.443929
2002-04-12;0.4475
2002-04-15;0.446429
2002-04-16;0.459643
2002-04-17;0.46625
2002-04-18;0.45375
2002-04-19;0.446071
2002-04-22;0.438036
2002-04-23;0.433036
2002-04-24;0.424464
2002-04-25;0.430714
2002-04-26;0.410893
2002-04-29;0.427857
2002-04-30;0.433393
2002-05-01;0.428214
2002-05-02;0.423036
2002-05-03;0.419821
2002-05-06;0.404464
2002-05-07;0.40125
2002-05-08;0.435179
2002-05-09;0.431964
2002-05-10;0.416429
2002-05-13;0.4275
2002-05-14;0.457321
2002-05-15;0.451429
2002-05-16;0.450179
2002-05-17;0.446607
2002-05-20;0.441786
2002-05-21;0.418929
2002-05-22;0.434286
2002-05-23;0.449643
2002-05-24;0.43125
2002-05-28;0.428214
2002-05-29;0.428214
2002-05-30;0.432143
2002-05-31;0.416071
2002-06-03;0.409107
2002-06-04;0.406786
2002-06-05;0.405714
2002-06-06;0.395714
2002-06-07;0.382143
2002-06-10;0.383571
2002-06-11;0.365357
2002-06-12;0.35875
2002-06-13;0.348929
2002-06-14;0.358929
2002-06-17;0.366786
2002-06-18;0.359821
2002-06-19;0.305714
2002-06-20;0.305536
2002-06-21;0.300893
2002-06-24;0.308393
2002-06-25;0.306071
2002-06-26;0.295536
2002-06-27;0.304643
2002-06-28;0.316429
2002-07-01;0.304643
2002-07-02;0.3025
2002-07-03;0.313393
2002-07-05;0.334643
2002-07-08;0.321607
2002-07-09;0.313036
2002-07-10;0.309286
2002-07-11;0.326786
2002-07-12;0.312679
2002-07-15;0.325536
2002-07-16;0.318929
2002-07-17;0.279107
2002-07-18;0.267679
2002-07-19;0.267143
2002-07-22;0.266429
2002-07-23;0.258393
2002-07-24;0.271429
2002-07-25;0.256429
2002-07-26;0.256071
2002-07-29;0.268214
2002-07-30;0.275536
2002-07-31;0.2725
2002-08-01;0.264286
2002-08-02;0.258036
2002-08-05;0.249821
2002-08-06;0.263214
2002-08-07;0.268393
2002-08-08;0.273214
2002-08-09;0.267857
2002-08-12;0.267679
2002-08-13;0.260536
2002-08-14;0.270893
2002-08-15;0.27875
2002-08-16;0.282321
2002-08-19;0.285357
2002-08-20;0.284107
2002-08-21;0.287857
2002-08-22;0.285179
2002-08-23;0.280893
2002-08-26;0.277321
2002-08-27;0.265179
2002-08-28;0.2625
2002-08-29;0.2625
2002-08-30;0.263393
2002-09-03;0.250893
2002-09-04;0.258571
2002-09-05;0.253214
2002-09-06;0.256786
2002-09-09;0.256607
2002-09-10;0.255893
2002-09-11;0.255179
2002-09-12;0.2525
2002-09-13;0.253036
2002-09-16;0.258929
2002-09-17;0.264286
2002-09-18;0.268214
2002-09-19;0.260357
2002-09-20;0.265536
2002-09-23;0.265179
2002-09-24;0.261429
2002-09-25;0.266607
2002-09-26;0.2625
2002-09-27;0.262857
2002-09-30;0.258929
2002-10-01;0.259107
2002-10-02;0.253036
2002-10-03;0.255357
2002-10-04;0.250536
2002-10-07;0.245893
2002-10-08;0.244286
2002-10-09;0.242679
2002-10-10;0.251964
2002-10-11;0.259107
2002-10-14;0.26375
2002-10-15;0.270714
2002-10-16;0.26
2002-10-17;0.251964
2002-10-18;0.256071
2002-10-21;0.26
2002-10-22;0.2625
2002-10-23;0.265714
2002-10-24;0.262321
2002-10-25;0.275357
2002-10-28;0.27875
2002-10-29;0.275714
2002-10-30;0.285357
2002-10-31;0.286964
2002-11-01;0.292143
2002-11-04;0.301607
2002-11-05;0.301786
2002-11-06;0.3075
2002-11-07;0.285714
2002-11-08;0.282857
2002-11-11;0.270714
2002-11-12;0.279286
2002-11-13;0.278393
2002-11-14;0.291071
2002-11-15;0.284821
2002-11-18;0.279464
2002-11-19;0.272679
2002-11-20;0.277321
2002-11-21;0.291964
2002-11-22;0.285893
2002-11-25;0.285179
2002-11-26;0.275179
2002-11-27;0.280714
2002-11-29;0.276786
2002-12-02;0.271071
2002-12-03;0.270714
2002-12-04;0.267321
2002-12-05;0.26125
2002-12-06;0.266964
2002-12-09;0.263393
2002-12-10;0.272857
2002-12-11;0.276607
2002-12-12;0.27125
2002-12-13;0.264107
2002-12-16;0.265179
2002-12-17;0.269286
2002-12-18;0.260179
2002-12-19;0.253571
2002-12-20;0.2525
2002-12-23;0.25875
2002-12-24;0.256429
2002-12-26;0.257143
2002-12-27;0.251071
2002-12-30;0.25125
2002-12-31;0.255893
2003-01-02;0.264286
2003-01-03;0.266071
2003-01-06;0.266071
2003-01-07;0.265179
2003-01-08;0.259821
2003-01-09;0.262143
2003-01-10;0.262857
2003-01-13;0.26125
2003-01-14;0.260893
2003-01-15;0.257679
2003-01-16;0.261071
2003-01-17;0.251786
2003-01-21;0.250357
2003-01-22;0.247857
2003-01-23;0.253036
2003-01-24;0.246429
2003-01-27;0.252321
2003-01-28;0.260357
2003-01-29;0.266607
2003-01-30;0.255714
2003-01-31;0.256429
2003-02-03;0.261786
2003-02-04;0.260714
2003-02-05;0.258036
2003-02-06;0.257679
2003-02-07;0.252679
2003-02-10;0.25625
2003-02-11;0.25625
2003-02-12;0.256964
2003-02-13;0.259643
2003-02-14;0.261964
2003-02-18;0.272679
2003-02-19;0.265179
2003-02-20;0.26375
2003-02-21;0.267857
2003-02-24;0.263214
2003-02-25;0.268214
2003-02-26;0.258929
2003-02-27;0.265357
2003-02-28;0.268036
2003-03-03;0.261607
2003-03-04;0.26
2003-03-05;0.261071
2003-03-06;0.26
2003-03-07;0.259464
2003-03-10;0.256607
2003-03-11;0.254107
2003-03-12;0.253929
2003-03-13;0.262857
2003-03-14;0.263929
2003-03-17;0.268036
2003-03-18;0.267857
2003-03-19;0.266964
2003-03-20;0.26625
2003-03-21;0.267857
2003-03-24;0.256607
2003-03-25;0.259821
2003-03-26;0.257321
2003-03-27;0.25875
2003-03-28;0.260179
2003-03-31;0.2525
2003-04-01;0.252857
2003-04-02;0.260714
2003-04-03;0.258214
2003-04-04;0.257321
2003-04-07;0.25875
2003-04-08;0.258036
2003-04-09;0.253393
2003-04-10;0.256607
2003-04-11;0.235714
2003-04-14;0.2425
2003-04-15;0.239107
2003-04-16;0.236429
2003-04-17;0.234286
2003-04-21;0.234643
2003-04-22;0.24125
2003-04-23;0.2425
2003-04-24;0.24
2003-04-25;0.238393
2003-04-28;0.2475
2003-04-29;0.251071
2003-04-30;0.253929
2003-05-01;0.256429
2003-05-02;0.258036
2003-05-05;0.287321
2003-05-06;0.3125
2003-05-07;0.315179
2003-05-08;0.321429
2003-05-09;0.326786
2003-05-12;0.331429
2003-05-13;0.333393
2003-05-14;0.33125
2003-05-15;0.334464
2003-05-16;0.335714
2003-05-19;0.323214
2003-05-20;0.317679
2003-05-21;0.31875
2003-05-22;0.325714
2003-05-23;0.327143
2003-05-27;0.337143
2003-05-28;0.326429
2003-05-29;0.323214
2003-05-30;0.320536
2003-06-02;0.311607
2003-06-03;0.309107
2003-06-04;0.314286
2003-06-05;0.315
2003-06-06;0.30625
2003-06-09;0.299821
2003-06-10;0.306786
2003-06-11;0.311607
2003-06-12;0.317321
2003-06-13;0.311071
2003-06-16;0.32625
2003-06-17;0.324821
2003-06-18;0.341429
2003-06-19;0.341786
2003-06-20;0.342857
2003-06-23;0.340357
2003-06-24;0.335357
2003-06-25;0.340893
2003-06-26;0.344464
2003-06-27;0.334464
2003-06-30;0.340357
2003-07-01;0.340893
2003-07-02;0.344107
2003-07-03;0.341607
2003-07-07;0.354821
2003-07-08;0.364286
2003-07-09;0.355179
2003-07-10;0.349643
2003-07-11;0.354464
2003-07-14;0.355357
2003-07-15;0.350179
2003-07-16;0.354821
2003-07-17;0.373214
2003-07-18;0.3725
2003-07-21;0.368036
2003-07-22;0.371429
2003-07-23;0.37125
2003-07-24;0.36625
2003-07-25;0.384643
2003-07-28;0.374821
2003-07-29;0.37
2003-07-30;0.362143
2003-07-31;0.376429
2003-08-01;0.370179
2003-08-04;0.37875
2003-08-05;0.363929
2003-08-06;0.350536
2003-08-07;0.355893
2003-08-08;0.350714
2003-08-11;0.351071
2003-08-12;0.351786
2003-08-13;0.360357
2003-08-14;0.356607
2003-08-15;0.351964
2003-08-18;0.363214
2003-08-19;0.362857
2003-08-20;0.375179
2003-08-21;0.387143
2003-08-22;0.372857
2003-08-25;0.3725
2003-08-26;0.375893
2003-08-27;0.383571
2003-08-28;0.39625
2003-08-29;0.40375
2003-09-02;0.408036
2003-09-03;0.409821
2003-09-04;0.407679
2003-09-05;0.401786
2003-09-08;0.406071
2003-09-09;0.399464
2003-09-10;0.396071
2003-09-11;0.402857
2003-09-12;0.4125
2003-09-15;0.396607
2003-09-16;0.399286
2003-09-17;0.395
2003-09-18;0.408571
2003-09-19;0.403214
2003-09-22;0.394286
2003-09-23;0.400536
2003-09-24;0.380714
2003-09-25;0.364821
2003-09-26;0.369464
2003-09-29;0.380357
2003-09-30;0.37
2003-10-01;0.37125
2003-10-02;0.367321
2003-10-03;0.387321
2003-10-06;0.398036
2003-10-07;0.414643
2003-10-08;0.411786
2003-10-09;0.41875
2003-10-10;0.422857
2003-10-13;0.434821
2003-10-14;0.438393
2003-10-15;0.443214
2003-10-16;0.415179
2003-10-17;0.40625
2003-10-20;0.414643
2003-10-21;0.413929
2003-10-22;0.406429
2003-10-23;0.410536
2003-10-24;0.403571
2003-10-27;0.403571
2003-10-28;0.423571
2003-10-29;0.423036
2003-10-30;0.412321
2003-10-31;0.40875
2003-11-03;0.413393
2003-11-04;0.409107
2003-11-05;0.41125
2003-11-06;0.412857
2003-11-07;0.401786
2003-11-10;0.391071
2003-11-11;0.384643
2003-11-12;0.39875
2003-11-13;0.400357
2003-11-14;0.383214
2003-11-17;0.377321
2003-11-18;0.364464
2003-11-19;0.364643
2003-11-20;0.363929
2003-11-21;0.362143
2003-11-24;0.377679
2003-11-25;0.369286
2003-11-26;0.37
2003-11-28;0.373393
2003-12-01;0.387679
2003-12-02;0.384643
2003-12-03;0.375536
2003-12-04;0.377679
2003-12-05;0.372321
2003-12-08;0.375893
2003-12-09;0.365179
2003-12-10;0.363929
2003-12-11;0.37875
2003-12-12;0.373036
2003-12-15;0.360179
2003-12-16;0.359286
2003-12-17;0.355
2003-12-18;0.357857
2003-12-19;0.351786
2003-12-22;0.354464
2003-12-23;0.35375
2003-12-24;0.364464
2003-12-26;0.371071
2003-12-29;0.377679
2003-12-30;0.38
2003-12-31;0.381607
2004-01-02;0.38
2004-01-05;0.395893
2004-01-06;0.394464
2004-01-07;0.403393
2004-01-08;0.417143
2004-01-09;0.410714
2004-01-12;0.42375
2004-01-13;0.430714
2004-01-14;0.432143
2004-01-15;0.408036
2004-01-16;0.405714
2004-01-20;0.405893
2004-01-21;0.40375
2004-01-22;0.396071
2004-01-23;0.402857
2004-01-26;0.410893
2004-01-27;0.411964
2004-01-28;0.402143
2004-01-29;0.405
2004-01-30;0.402857
2004-02-02;0.398571
2004-02-03;0.3975
2004-02-04;0.389107
2004-02-05;0.400357
2004-02-06;0.405536
2004-02-09;0.404821
2004-02-10;0.410357
2004-02-11;0.425
2004-02-12;0.42375
2004-02-13;0.410714
2004-02-17;0.413571
2004-02-18;0.415357
2004-02-19;0.40125
2004-02-20;0.4
2004-02-23;0.39625
2004-02-24;0.399286
2004-02-25;0.407321
2004-02-26;0.411429
2004-02-27;0.427143
2004-03-01;0.428929
2004-03-02;0.425179
2004-03-03;0.427143
2004-03-04;0.449286
2004-03-05;0.4775
2004-03-08;0.464286
2004-03-09;0.483929
2004-03-10;0.494286
2004-03-11;0.484821
2004-03-12;0.492143
2004-03-15;0.472321
2004-03-16;0.461071
2004-03-17;0.467679
2004-03-18;0.458393
2004-03-19;0.461786
2004-03-22;0.461786
2004-03-23;0.451607
2004-03-24;0.455357
2004-03-25;0.479821
2004-03-26;0.482857
2004-03-29;0.498393
2004-03-30;0.498571
2004-03-31;0.482857
2004-04-01;0.484107
2004-04-02;0.491071
2004-04-05;0.505714
2004-04-06;0.496964
2004-04-07;0.487679
2004-04-08;0.491607
2004-04-12;0.500714
2004-04-13;0.480893
2004-04-14;0.475714
2004-04-15;0.523214
2004-04-16;0.521071
2004-04-19;0.50625
2004-04-20;0.495179
2004-04-21;0.495179
2004-04-22;0.496071
2004-04-23;0.494643
2004-04-26;0.484464
2004-04-27;0.481071
2004-04-28;0.472321
2004-04-29;0.478036
2004-04-30;0.460357
2004-05-03;0.465536
2004-05-04;0.466786
2004-05-05;0.475893
2004-05-06;0.474643
2004-05-07;0.47625
2004-05-10;0.469286
2004-05-11;0.484643
2004-05-12;0.4875
2004-05-13;0.485536
2004-05-14;0.483214
2004-05-17;0.475714
2004-05-18;0.483214
2004-05-19;0.472679
2004-05-20;0.476964
2004-05-21;0.484107
2004-05-24;0.488214
2004-05-25;0.507321
2004-05-26;0.509107
2004-05-27;0.503036
2004-05-28;0.501071
2004-06-01;0.501071
2004-06-02;0.516429
2004-06-03;0.507143
2004-06-04;0.513929
2004-06-07;0.532321
2004-06-08;0.541964
2004-06-09;0.539286
2004-06-10;0.548929
2004-06-14;0.537857
2004-06-15;0.548036
2004-06-16;0.584643
2004-06-17;0.585893
2004-06-18;0.587679
2004-06-21;0.577321
2004-06-22;0.589286
2004-06-23;0.601786
2004-06-24;0.5925
2004-06-25;0.601786
2004-06-28;0.580179
2004-06-29;0.580357
2004-06-30;0.581071
2004-07-01;0.576786
2004-07-02;0.555
2004-07-06;0.552679
2004-07-07;0.542679
2004-07-08;0.538214
2004-07-09;0.53625
2004-07-12;0.520357
2004-07-13;0.521786
2004-07-14;0.528214
2004-07-15;0.588036
2004-07-16;0.575
2004-07-19;0.570893
2004-07-20;0.575
2004-07-21;0.564643
2004-07-22;0.565714
2004-07-23;0.548214
2004-07-26;0.558214
2004-07-27;0.579107
2004-07-28;0.57625
2004-07-29;0.582857
2004-07-30;0.5775
2004-08-02;0.563929
2004-08-03;0.55875
2004-08-04;0.567679
2004-08-05;0.560536
2004-08-06;0.531786
2004-08-09;0.541071
2004-08-10;0.562857
2004-08-11;0.55375
2004-08-12;0.542321
2004-08-13;0.550714
2004-08-16;0.549643
2004-08-17;0.55125
2004-08-18;0.566786
2004-08-19;0.548393
2004-08-20;0.55
2004-08-23;0.555
2004-08-24;0.570536
2004-08-25;0.590179
2004-08-26;0.618929
2004-08-27;0.613393
